wcat,wdog
1.381551008671522141e-02,2.195980586111545563e-02
6.888545583933591843e-03,1.622618548572063446e-02
-1.674170233309268951e-02,-1.593419909477233887e-02
9.167181327939033508e-03,-4.134386032819747925e-02
-3.139511868357658386e-02,2.516380278393626213e-03
2.273783646523952484e-02,2.144451811909675598e-02
1.390721462666988373e-02,-2.374680899083614349e-02
-6.382993888109922409e-03,-1.119654811918735504e-02
6.548162549734115601e-02,-3.825907781720161438e-02
-1.824236102402210236e-02,-1.536429859697818756e-02
4.390385001897811890e-03,-1.299416646361351013e-03
6.264506839215755463e-03,-2.572983689606189728e-02
1.300492323935031891e-02,-1.139702368527650833e-02
3.384387493133544922e-02,-2.063549496233463287e-02
-4.100256785750389099e-02,4.021574929356575012e-02
-2.409954322502017021e-03,4.484982346184551716e-04
-7.204527501016855240e-03,-4.778891452588140965e-04
8.631439879536628723e-03,1.120997034013271332e-02
3.007782436907291412e-02,2.125520259141921997e-02
5.738567560911178589e-02,-7.212464511394500732e-02
1.355023682117462158e-02,1.261181198060512543e-02
-2.638512477278709412e-02,7.280532736331224442e-03
-3.211545199155807495e-02,-2.056518942117691040e-02
1.228213962167501450e-02,-1.810196228325366974e-02
6.438844837248325348e-03,2.589843049645423889e-02
9.457214764552190900e-05,-7.489449810236692429e-03
-4.468879196792840958e-03,-9.128420613706111908e-03
1.250745169818401337e-02,9.521704167127609253e-03
-5.110791418701410294e-03,-1.932856440544128418e-02
-2.623072080314159393e-02,-2.765930444002151489e-02
3.191267326474189758e-02,2.455602586269378662e-02
-3.857510746456682682e-04,4.243080969899892807e-03
-1.816647499799728394e-02,-1.801757514476776123e-02
2.433781325817108154e-02,1.486304216086864471e-02
-4.944058507680892944e-02,4.974556714296340942e-02
3.985180985182523727e-03,1.550860702991485596e-02
8.652181364595890045e-03,1.427682302892208099e-02
-8.298488333821296692e-03,-1.073110289871692657e-02
1.291487715207040310e-03,7.271455135196447372e-03
1.438001077622175217e-02,2.510697208344936371e-02
5.856459960341453552e-03,7.218350656330585480e-03
-2.722455537877976894e-04,1.162872067652642727e-04
-3.273970913141965866e-03,-7.453171536326408386e-03
1.656005904078483582e-02,1.675145700573921204e-02
2.167705073952674866e-02,2.236272767186164856e-02
6.793219130486249924e-03,-2.550997538492083549e-03
4.671374801546335220e-03,2.340823970735073090e-02
-3.346108272671699524e-02,1.575131155550479889e-02
-1.822323072701692581e-03,4.132540896534919739e-03
-3.013015910983085632e-02,-2.915060333907604218e-02
5.550538748502731323e-02,-5.042013525962829590e-02
-1.065321173518896103e-02,7.582448888570070267e-03
7.806035224348306656e-03,-4.611016716808080673e-03
-1.043429505079984665e-02,4.985639452934265137e-02
-3.280924633145332336e-02,4.928961768746376038e-02
-4.959743935614824295e-03,2.436268143355846405e-03
4.786794073879718781e-03,7.941368967294692993e-03
-1.869553700089454651e-02,-1.810131222009658813e-02
-2.067978121340274811e-02,1.649426110088825226e-02
1.560412929393351078e-03,2.367908880114555359e-02
-4.560446366667747498e-02,7.296723872423171997e-02
-2.970468811690807343e-02,5.350849032402038574e-02
9.507749229669570923e-03,-3.078141063451766968e-02
2.762579359114170074e-03,-2.003488317131996155e-02
2.450825087726116180e-02,1.999839581549167633e-02
5.160695873200893402e-04,-5.099966656416654587e-03
9.319654665887355804e-03,7.584484294056892395e-03
7.532806135714054108e-03,-2.624324895441532135e-02
3.236969001591205597e-03,5.570488050580024719e-03
4.904947243630886078e-03,-1.124618668109178543e-02
2.339100278913974762e-02,2.264994196593761444e-02
4.886151291429996490e-03,1.104547176510095596e-02
4.686356056481599808e-03,5.955040454864501953e-03
2.570230700075626373e-02,5.970288766548037529e-04
-3.379094600677490234e-02,2.632083185017108917e-02
-2.598423883318901062e-02,1.185585465282201767e-02
1.077015884220600128e-02,1.013254933059215546e-02
1.648358441889286041e-02,-4.724606499075889587e-02
-7.041767239570617676e-03,4.038499668240547180e-03
5.850729346275329590e-02,-4.012311995029449463e-02
9.261553175747394562e-03,8.844395168125629425e-03
5.200252681970596313e-02,-2.819751575589179993e-02
-6.203911732882261276e-03,1.212419290095567703e-02
-2.800641022622585297e-02,-1.003281213343143463e-02
-6.281177978962659836e-03,-7.200986612588167191e-03
7.858719676733016968e-03,-9.137298184214159846e-05
-2.297539450228214264e-02,2.089568041265010834e-02
1.383809372782707214e-02,2.969477325677871704e-03
5.038909614086151123e-02,-7.382199168205261230e-02
6.773119326680898666e-03,5.692447666660882533e-05
2.170184999704360962e-02,1.398148015141487122e-02
-1.212054397910833359e-02,1.374259125441312790e-02
3.109993599355220795e-02,-7.102252542972564697e-02
-1.240709237754344940e-02,-1.608447171747684479e-02
5.402936949394643307e-04,1.185181085020303726e-02
1.348177064210176468e-02,1.386112067848443985e-02
-2.848644927144050598e-02,7.058674003928899765e-03
4.006833955645561218e-02,2.414946816861629486e-02
4.784387722611427307e-02,-3.182244300842285156e-02
1.458553504198789597e-02,-3.670651465654373169e-02
-2.239472931250929832e-03,-1.445517968386411667e-02
2.204656042158603668e-02,2.975877374410629272e-02
-6.729813758283853531e-03,1.996081694960594177e-02
5.498719401657581329e-03,1.180544216185808182e-02
-1.101648528128862381e-02,-1.893478678539395332e-03
1.320552080869674683e-02,1.163111068308353424e-02
-1.372807286679744720e-02,-1.902143098413944244e-02
3.157585114240646362e-02,-6.169635802507400513e-02
6.844237912446260452e-03,-2.030602889135479927e-03
3.527024760842323303e-03,6.741175893694162369e-04
1.445178687572479248e-02,-1.274168491363525391e-02
-1.681520231068134308e-02,2.299729548394680023e-02
-1.149651873856782913e-02,-9.061969816684722900e-03
-1.682426221668720245e-02,4.215453285723924637e-03
-1.243168953806161880e-02,-1.747020520269870758e-02
-4.532256629317998886e-03,-5.938868038356304169e-03
3.008337691426277161e-02,-1.023666374385356903e-02
1.704777777194976807e-02,1.532151084393262863e-02
1.324401050806045532e-02,2.271438762545585632e-02
-7.783132605254650116e-03,-7.502920459955930710e-03
5.046322569251060486e-02,-3.667556494474411011e-02
1.957314275205135345e-02,1.090198196470737457e-02
3.317444026470184326e-02,-1.715092360973358154e-02
-2.045891992747783661e-02,1.086027640849351883e-02
-7.633639033883810043e-03,-2.651858702301979065e-02
1.020497176796197891e-02,6.576354149729013443e-03
-1.603086665272712708e-02,4.348045215010643005e-02
9.964145720005035400e-04,9.580657817423343658e-03
-1.053173188120126724e-02,-1.091308146715164185e-02
-3.845851402729749680e-03,4.581767643685452640e-05
8.977846242487430573e-03,2.749987412244081497e-03
7.280980795621871948e-02,-3.248400613665580750e-02
-4.242956638336181641e-02,4.546892642974853516e-02
1.293225027620792389e-02,-5.549143068492412567e-03
-1.495902799069881439e-02,-1.410472765564918518e-02
2.043626829981803894e-02,2.270115166902542114e-02
-1.351503748446702957e-02,8.524009026587009430e-03
-2.494988031685352325e-02,1.675504632294178009e-02
-2.907098084688186646e-02,1.015223376452922821e-02
1.632426492869853973e-02,-7.076496724039316177e-03
1.832518726587295532e-02,3.131947712972760201e-03
5.628696456551551819e-02,-9.803064167499542236e-02
-3.277805820107460022e-02,-1.960604824125766754e-02
1.082531269639730453e-02,1.240746583789587021e-02
3.235550597310066223e-02,-9.281280636787414551e-02
5.126941017806529999e-03,6.875265389680862427e-03
-3.110668156296014786e-03,3.995342180132865906e-03
2.547424286603927612e-03,1.000117603689432144e-02
2.331879921257495880e-03,9.402287541888654232e-04
-4.670770373195409775e-03,5.858403164893388748e-03
1.682739821262657642e-03,2.319158287718892097e-03
-5.023420602083206177e-02,2.712800726294517517e-02
2.015805803239345551e-03,1.520839170552790165e-03
-1.475737802684307098e-02,-9.709227830171585083e-03
1.306793838739395142e-02,1.780315488576889038e-02
2.010876126587390900e-02,2.041845954954624176e-02
-2.709628455340862274e-02,-3.403831645846366882e-02
3.383884904906153679e-03,5.934739019721746445e-03
-4.733407869935035706e-03,-6.230445113033056259e-03
-3.424757625907659531e-03,1.486283959820866585e-03
-2.641987055540084839e-02,1.583473174832761288e-03
3.213377296924591064e-02,6.670582806691527367e-04
2.517323940992355347e-02,2.283323369920253754e-02
1.483456045389175415e-02,1.833852753043174744e-02
9.385799057781696320e-03,1.207054313272237778e-02
5.902769509702920914e-03,-3.850918961688876152e-03
6.460013799369335175e-03,1.279390882700681686e-02
-2.279196307063102722e-02,-2.020346000790596008e-02
-3.370175370946526527e-03,-2.582926535978913307e-03
4.148280993103981018e-02,-4.282262176275253296e-02
1.324655395001173019e-02,-1.324941869825124741e-02
1.120282057672739029e-02,1.373397465795278549e-02
-2.022667042911052704e-02,-5.227920599281787872e-03
-2.092081122100353241e-02,-2.187220938503742218e-02
5.055838450789451599e-02,-5.289223045110702515e-02
3.157081454992294312e-02,1.965120621025562286e-02
-3.875832632184028625e-02,1.326392777264118195e-02
2.582714334130287170e-02,-9.843041189014911652e-03
1.952964439988136292e-02,1.390346232801675797e-02
2.961271209642291069e-03,-2.477832324802875519e-02
1.059412583708763123e-02,1.887229830026626587e-02
1.062140613794326782e-02,-4.372459277510643005e-02
5.693059414625167847e-03,9.340740740299224854e-03
-4.064366687089204788e-03,3.128850366920232773e-04
-8.827282115817070007e-03,-1.039688382297754288e-02
3.654907224699854851e-03,2.849163301289081573e-02
-1.013839989900588989e-02,-6.008396390825510025e-03
3.064100071787834167e-02,-3.747124224901199341e-02
8.946765214204788208e-03,1.113207731395959854e-02
8.325631730258464813e-03,-8.962002582848072052e-03
4.223458468914031982e-02,-2.370036393404006958e-02
8.131541311740875244e-03,1.458198670297861099e-02
-1.827482506632804871e-02,-9.565259329974651337e-03
-5.043403059244155884e-02,4.280299693346023560e-02
2.392832934856414795e-02,3.297701478004455566e-02
1.416135579347610474e-03,-2.903435006737709045e-02
2.324939938262104988e-03,-1.356828259304165840e-03
8.995228260755538940e-02,-7.360056042671203613e-02
2.064071968197822571e-02,-1.790211535990238190e-02
-6.071608513593673706e-03,-1.343088876456022263e-02
-1.280998904258012772e-02,-9.628706611692905426e-03
1.217356696724891663e-02,7.730780635029077530e-03
3.546782582998275757e-02,-8.959417231380939484e-03
2.746584825217723846e-02,-7.378438021987676620e-03
-3.678283421322703362e-03,1.763713546097278595e-03
6.948931608349084854e-03,2.053878828883171082e-02
4.305214807391166687e-02,-6.336995959281921387e-02
-1.602888293564319611e-02,-3.520642966032028198e-02
-9.414732456207275391e-03,-6.811346393078565598e-04
-2.202635398134589195e-03,2.339052595198154449e-02
-2.789238002151250839e-03,1.844789832830429077e-02
-1.973120681941509247e-02,-4.238948691636323929e-03
-1.131085306406021118e-02,-3.010486252605915070e-02
-2.400467172265052795e-03,8.243612013757228851e-03
3.615035116672515869e-02,-4.240102320909500122e-02
5.904407054185867310e-02,-8.215740323066711426e-02
-4.547107499092817307e-03,4.108920693397521973e-02
4.711599089205265045e-03,-1.563663012348115444e-03
-6.008571945130825043e-03,2.502280753105878830e-03
1.698379591107368469e-02,-1.843844167888164520e-02
-1.488720718771219254e-02,6.063776090741157532e-03
1.535082142800092697e-02,-7.124530524015426636e-02
-4.169080872088670731e-03,-5.925453267991542816e-03
1.507786754518747330e-02,-3.306203871034085751e-04
-5.647682119160890579e-04,6.697221542708575726e-04
-1.229866035282611847e-02,-3.000213392078876495e-02
-2.716782130300998688e-02,-2.843971364200115204e-02
1.469940505921840668e-02,2.166030928492546082e-02
5.733089055866003036e-03,6.969313602894544601e-03
6.112036760896444321e-03,-2.456162311136722565e-02
-2.125119790434837341e-02,-2.497217245399951935e-02
-5.845577470608986914e-05,-3.041749121621251106e-03
3.618816286325454712e-02,-5.588456243276596069e-02
-9.285248816013336182e-04,-4.374959971755743027e-03
2.113921567797660828e-02,2.399471960961818695e-02
-8.926100417738780379e-05,-2.899747341871261597e-04
2.680156752467155457e-02,-3.113560145720839500e-03
7.159644365310668945e-02,-5.759838968515396118e-02
7.881032302975654602e-03,5.321578588336706161e-03
1.968116872012615204e-02,1.712508313357830048e-02
6.871769204735755920e-03,5.357845220714807510e-03
-1.198365585878491402e-03,-4.981481470167636871e-03
5.324581172317266464e-03,2.508490812033414841e-03
1.862399466335773468e-02,8.107176050543785095e-03
-7.728474680334329605e-03,-8.750358596444129944e-03
9.317597723565995693e-04,-1.851129200076684356e-04
-4.832013044506311417e-03,7.201309781521558762e-03
-1.015631295740604401e-02,1.808421127498149872e-02
-5.735214799642562866e-03,-6.795383058488368988e-03
-1.834141090512275696e-02,8.037428371608257294e-03
-6.295884028077125549e-03,4.987775348126888275e-03
4.940913990139961243e-02,-4.522182419896125793e-02
-8.922384120523929596e-03,6.006159819662570953e-04
1.538106892257928848e-02,1.792114600539207458e-02
-2.534960582852363586e-02,-2.528793178498744965e-02
6.621365901082754135e-03,3.742999164387583733e-03
-3.225548937916755676e-02,-2.853907458484172821e-02
-6.682883482426404953e-03,-8.820135146379470825e-03
1.622921787202358246e-02,1.380695309489965439e-02
-1.677007786929607391e-02,4.886592738330364227e-03
1.448553241789340973e-02,4.645683802664279938e-03
1.853670226410031319e-03,-2.573807351291179657e-02
7.525201886892318726e-03,6.462411489337682724e-03
-2.855575177818536758e-03,2.481932751834392548e-03
1.259084045886993408e-02,8.604582399129867554e-03
-4.872663412243127823e-03,-7.723134476691484451e-03
5.114547675475478172e-04,-1.588051381986588240e-04
-6.962023209780454636e-03,-6.236959248781204224e-03
1.171207986772060394e-02,8.645940572023391724e-03
9.358050301671028137e-03,4.398941062390804291e-03
4.359056800603866577e-02,-4.489761963486671448e-02
8.871001191437244415e-03,1.641521416604518890e-02
5.513601936399936676e-04,8.699613623321056366e-03
-1.643053442239761353e-02,5.096524581313133240e-02
2.062512934207916260e-02,1.994965225458145142e-02
-2.243098616600036621e-02,-4.099472891539335251e-03
-1.053940039128065109e-03,-4.783142358064651489e-03
-1.871379092335700989e-02,-2.680798806250095367e-02
-7.514026015996932983e-03,3.533798828721046448e-02
2.855223044753074646e-02,2.101422054693102837e-03
1.746702007949352264e-02,-1.869597472250461578e-02
-7.655442692339420319e-03,-6.392412818968296051e-03
4.589875042438507080e-02,-3.078390844166278839e-02
1.930912211537361145e-02,1.521729398518800735e-03
6.665389053523540497e-03,8.751738816499710083e-03
2.442135103046894073e-02,1.928577199578285217e-02
-9.724061004817485809e-03,1.271067652851343155e-02
-2.168390713632106781e-02,2.062692493200302124e-02
2.590150199830532074e-02,6.734420545399188995e-03
-1.714721322059631348e-02,-1.672677136957645416e-02
5.206621252000331879e-03,4.504361189901828766e-03
4.739873856306076050e-02,-4.192699864506721497e-02
2.947860769927501678e-02,-4.545903205871582031e-02
-7.502179127186536789e-03,-3.410512208938598633e-02
3.063667938113212585e-02,3.249423950910568237e-02
-5.144140217453241348e-03,-6.877128500491380692e-03
2.317706122994422913e-02,1.316628977656364441e-02
8.408907800912857056e-03,1.960579073056578636e-03
5.843817256391048431e-03,7.453862112015485764e-03
-3.033010475337505341e-02,-9.330019354820251465e-03
1.373585686087608337e-02,1.315184216946363449e-02
-7.235114462673664093e-03,2.300039678812026978e-02
5.809675902128219604e-02,-6.388536840677261353e-02
8.511057496070861816e-02,-6.359311938285827637e-02
1.650371216237545013e-02,-4.652515798807144165e-02
1.261947676539421082e-02,1.522335410118103027e-02
4.892613738775253296e-02,-6.678309291601181030e-02
1.939832977950572968e-02,1.592662185430526733e-02
1.849447377026081085e-02,-7.484973873943090439e-03
1.915896870195865631e-02,2.774189924821257591e-03
-1.562664657831192017e-02,-1.875633560121059418e-02
1.936640217900276184e-02,4.666317719966173172e-03
1.894184388220310211e-02,5.452234297990798950e-03
-9.716743603348731995e-03,-1.231077872216701508e-02
-1.338387653231620789e-02,-1.173179689794778824e-02
2.722812630236148834e-02,-1.325199566781520844e-02
1.816238276660442352e-02,2.978260861709713936e-03
-8.075595833361148834e-03,-7.151907309889793396e-03
7.385684177279472351e-03,-1.149119250476360321e-02
-3.059535846114158630e-02,2.498264051973819733e-02
-6.799217313528060913e-02,9.810024639591574669e-04
7.334664463996887207e-02,-5.626475438475608826e-02
-9.279170073568820953e-03,2.561282599344849586e-07
1.376219559460878372e-02,1.831249147653579712e-02
1.307639107108116150e-02,1.274711079895496368e-02
-1.642158254981040955e-02,-9.456221945583820343e-03
7.693508267402648926e-02,-2.053909748792648315e-02
-4.880882427096366882e-02,5.050559341907501221e-02
3.050573542714118958e-02,1.596308127045631409e-02
1.504637580364942551e-02,-1.609246432781219482e-02
7.875689119100570679e-02,-5.436365306377410889e-02
4.942332580685615540e-02,-7.898303866386413574e-02
-3.482819302007555962e-03,2.356625907123088837e-02
-1.576378475874662399e-03,-2.294976450502872467e-02
-5.933224456384778023e-04,5.064582917839288712e-03
3.513342514634132385e-02,8.228426799178123474e-03
-2.070812322199344635e-02,5.630482733249664307e-02
1.533935870975255966e-02,6.971965543925762177e-03
-2.370492555201053619e-03,6.060782819986343384e-03
-5.552791431546211243e-02,7.375219836831092834e-03
4.464675113558769226e-02,-6.034995242953300476e-02
2.753165178000926971e-02,-4.782277345657348633e-02
3.485815250314772129e-04,1.034056767821311951e-02
1.012965221889317036e-03,4.116778727620840073e-03
-1.375161390751600266e-02,-2.914372365921735764e-03
-1.093655009754002094e-03,-8.471870678476989269e-04
1.058579422533512115e-03,1.501059718430042267e-02
1.638372428715229034e-02,-1.256993971765041351e-02
7.442098576575517654e-03,2.025105617940425873e-02
-2.957083098590373993e-02,-1.706352643668651581e-02
-2.362861530855298042e-03,-5.615559872239828110e-03
-6.991401896812021732e-04,2.215264365077018738e-02
-6.674645002931356430e-03,-5.297195166349411011e-04
-1.470620557665824890e-02,1.645674929022789001e-02
5.267339944839477539e-02,-2.613895386457443237e-02
1.251052878797054291e-02,-1.039118622429668903e-03
2.290398348122835159e-03,1.568279042840003967e-02
-1.342776417732238770e-02,3.916431963443756104e-02
8.938580751419067383e-03,2.665515756234526634e-03
-1.514174230396747589e-02,3.668890520930290222e-02
-1.236728392541408539e-02,-1.174770854413509369e-02
-7.971012382768094540e-04,1.797434315085411072e-02
-1.678232289850711823e-02,4.155439883470535278e-02
2.991955552715808153e-04,2.327384427189826965e-03
2.940212376415729523e-02,-2.476003766059875488e-02
-1.409445330500602722e-02,4.028982669115066528e-02
2.230238914489746094e-02,-1.810611970722675323e-02
-6.988663226366043091e-03,-2.063431032001972198e-02
7.760709151625633240e-03,1.801313919713720679e-04
6.167298182845115662e-02,-4.433585330843925476e-02
2.306863479316234589e-02,-4.025620967149734497e-02
2.879378618672490120e-03,-2.721201069653034210e-02
7.987527176737785339e-03,1.198308728635311127e-02
1.762677356600761414e-02,1.887185499072074890e-02
4.997361823916435242e-02,-2.544819377362728119e-02
7.511644065380096436e-02,-9.526767581701278687e-02
1.381230540573596954e-02,-7.364389486610889435e-03
-1.255528256297111511e-02,-1.579495146870613098e-02
3.103462606668472290e-02,-3.297111392021179199e-02
1.430121622979640961e-02,1.601302251219749451e-02
2.404342591762542725e-02,2.328370884060859680e-02
-4.462491720914840698e-02,1.529674325138330460e-02
-2.563063055276870728e-02,-7.744512055069208145e-03
3.312610462307929993e-02,2.222752012312412262e-02
5.817339941859245300e-02,-4.841334745287895203e-02
3.648747876286506653e-02,-2.207378111779689789e-02
-5.339008197188377380e-02,1.873484253883361816e-02
2.028395794332027435e-02,-1.777991279959678650e-02
-2.088551782071590424e-02,-2.224663458764553070e-02
-2.074892632663249969e-02,-2.268776111304759979e-02
3.000812605023384094e-02,-3.719824180006980896e-02
-9.030519053339958191e-03,-4.629336763173341751e-04
3.608599677681922913e-02,3.569881618022918701e-02
-7.084967102855443954e-03,-1.472694799304008484e-03
2.051436714828014374e-02,1.731185987591743469e-02
2.032421156764030457e-02,2.071467600762844086e-02
-1.495593786239624023e-02,-1.601877622306346893e-02
-7.369725033640861511e-03,-6.796859670430421829e-03
6.577986478805541992e-02,-7.425283640623092651e-02
-1.651003956794738770e-02,1.780243031680583954e-02
6.024909205734729767e-03,1.361773721873760223e-02
-4.780947230756282806e-03,-1.058551855385303497e-02
-3.968333080410957336e-02,3.733931481838226318e-02
-5.435688048601150513e-02,5.455123260617256165e-02
-1.676833629608154297e-02,4.046766459941864014e-02
5.782892554998397827e-02,-5.895670503377914429e-02
3.321430995129048824e-04,1.141464151442050934e-02
5.988544225692749023e-02,-6.169952824711799622e-02
-5.299026612192392349e-03,-2.399130025878548622e-03
1.398203987628221512e-02,-1.731411926448345184e-02
-2.194280549883842468e-02,-2.307661063969135284e-02
-6.972603034228086472e-03,-1.323933992534875870e-02
-1.510969456285238266e-02,-1.231891009956598282e-02
-6.799253169447183609e-03,2.166014601243659854e-04
1.999242976307868958e-02,-2.332905679941177368e-02
-5.292803980410099030e-03,-8.322224020957946777e-03
1.537065394222736359e-02,1.594781503081321716e-02
1.388945151120424271e-03,-6.728222966194152832e-02
-1.114179939031600952e-02,-3.304268931970000267e-03
7.872115238569676876e-04,-2.747179707512259483e-03
7.592281326651573181e-04,5.483670160174369812e-03
-3.927553445100784302e-02,1.654003001749515533e-02
1.164795923978090286e-02,1.102137938141822815e-02
2.167297899723052979e-02,2.180506661534309387e-02
2.463255263864994049e-02,2.511699125170707703e-02
-1.180268358439207077e-03,1.310994941741228104e-02
-4.084390401840209961e-02,-2.541765384376049042e-02
3.679903596639633179e-02,-1.789447851479053497e-02
-5.961686372756958008e-03,-3.733990248292684555e-03
1.475376915186643600e-02,5.570643115788698196e-03
3.484478220343589783e-03,1.946330070495605469e-03
7.661816664040088654e-03,-9.206455200910568237e-03
-1.282448600977659225e-02,7.910700514912605286e-03
4.626344144344329834e-02,-4.933886602520942688e-02
-1.137603074312210083e-02,2.793335914611816406e-02
1.079734042286872864e-02,1.245258282870054245e-02
3.119660727679729462e-02,-2.404510229825973511e-02
1.653086394071578979e-02,3.221163153648376465e-02
-3.498614206910133362e-02,3.928988054394721985e-02
-1.317846216261386871e-02,-1.262733340263366699e-02
-5.788552574813365936e-03,-6.525123491883277893e-03
5.356125161051750183e-02,-5.035010725259780884e-02
2.218148205429315567e-03,1.068099681288003922e-02
-9.606219828128814697e-03,6.833893246948719025e-03
5.024081096053123474e-02,-3.304190933704376221e-02
-8.538293652236461639e-03,-8.725880645215511322e-03
7.165168225765228271e-02,-5.845599621534347534e-02
-5.565028637647628784e-02,5.323665216565132141e-02
-2.464039716869592667e-03,1.444015768356621265e-03
6.183170247822999954e-03,-2.367569832131266594e-03
-4.144736379384994507e-02,2.328672632575035095e-02
7.550033275038003922e-03,8.559289388358592987e-03
-1.048631500452756882e-02,2.800368517637252808e-02
2.566461451351642609e-03,2.972724381834268570e-03
8.018373628146946430e-04,-2.075025113299489021e-03
-2.747556427493691444e-03,2.401338517665863037e-02
-5.653038970194756985e-04,-2.033606404438614845e-03
2.593748457729816437e-02,-4.551334306597709656e-03
5.393249914050102234e-03,4.433404188603162766e-03
1.272881962358951569e-02,1.232411433011293411e-02
-5.178610980510711670e-02,3.624134138226509094e-02
-2.614718861877918243e-02,-2.033474668860435486e-02
-2.124258130788803101e-02,1.441555330529808998e-03
8.366677910089492798e-03,7.212531287223100662e-03
7.282682228833436966e-03,-1.762717438396066427e-04
1.754792965948581696e-02,-3.274019341915845871e-03
6.300326902419328690e-03,-1.768190786242485046e-02
